Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9
1650.65,134.77,1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0,0,0,0,0,0,0,0,0
4039.49,399.22,6,25.0,0.0,0.72,0.73,0.55,0.64,0.61,0.0,0.0,0.31,0.0,5.49,13.6,8.11,12.15,11.04,0.0,0.0,9.72,0,1,1,0,0,1,0,0,1
1559.53,258.68,3,16.2,0.35,0.0,0.0,0.0,0.0,0.75,0.88,0.0,0.0,6.79,0.0,0.0,0.0,0.0,6.11,5.84,0.0,0.0,1,0,0,0,0,0,0,0,0
3794.27,531.18,8,33.2,0.54,0.5,0.77,0.67,0.55,0.51,0.49,0.77,0.0,5.46,10.41,4.7,11.09,11.89,7.09,7.77,3.41,0.0,1,0,0,1,1,1,0,1,0
1276.95,101.17,1,6.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
468.64,36.22,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,0,0,0,0,0,0,0,0,0
1175.02,104.84,2,6.6,0.0,0.0,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,9.05,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0
3281.93,384.11,5,24.0,0.64,0.5,0.84,0.0,0.77,0.0,0.45,0.0,0.0,3.15,5.81,11.49,0.0,10.27,0.0,7.58,0.0,0.0,0,0,0,0,0,0,0,0,0
3034.03,573.75,7,35.9,0.36,0.49,0.77,0.81,0.0,0.77,0.0,0.85,0.53,6.89,6.34,12.27,4.36,0.0,3.63,0.0,2.01,2.86,0,0,1,1,0,1,0,0,0
4650.64,457.88,9,28.6,0.54,0.52,0.81,0.42,0.46,0.38,0.78,0.3,0.34,8.08,5.89,13.33,4.74,11.27,7.57,12.59,6.23,6.97,0,0,1,1,1,0,0,0,0
3096.83,355.73,4,22.2,0.0,0.0,0.87,0.0,0.0,0.0,0.83,0.51,0.55,0.0,0.0,7.13,0.0,0.0,0.0,12.85,7.65,4.07,0,0,1,0,0,0,0,1,0
2061.74,156.7,2,9.8,0.0,0.0,0.56,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,13.56,0.0,12.94,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
1296.25,224.65,3,14.0,0.0,0.0,0.0,0.0,0.85,0.37,0.0,0.0,0.64,0.0,0.0,0.0,0.0,3.57,2.42,0.0,0.0,10.78,0,0,0,0,0,0,0,0,0
691.69,55.87,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,0.0,0.0,0,0,0,0,0,0,1,0,0
4232.63,453.4,6,28.3,0.54,0.63,0.0,0.75,0.0,0.85,0.0,0.49,0.58,2.2,11.21,0.0,10.19,0.0,7.64,0.0,13.7,12.32,0,1,0,0,0,1,0,0,0
4369.53,568.79,6,35.5,0.0,0.76,0.0,0.71,0.58,0.58,0.0,0.88,0.82,0.0,5.92,0.0,11.45,5.02,11.44,0.0,3.54,10.64,0,1,0,1,0,0,0,0,0
4177.1,563.38,9,35.2,0.55,0.5,0.52,0.77,0.45,0.77,0.52,0.38,0.73,8.39,6.1,11.96,5.06,7.28,8.67,5.67,8.49,7.03,0,0,0,0,1,0,1,0,0
1130.34,146.28,3,9.1,0.62,0.0,0.0,0.45,0.0,0.0,0.48,0.0,0.0,3.49,0.0,0.0,11.53,0.0,0.0,11.35,0.0,0.0,0,0,0,1,0,0,0,0,0
801.53,277.05,3,17.3,0.0,0.88,0.0,0.0,0.0,0.68,0.0,0.0,0.57,0.0,3.2,0.0,0.0,0.0,2.63,0.0,0.0,2.55,0,0,0,0,0,1,0,0,1
117.33,54.53,1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0,0,0,0,0,0,0,0,0
4985.99,609.9,9,38.1,0.34,0.86,0.65,0.31,0.65,0.71,0.74,0.31,0.7,7.88,3.58,5.95,6.99,10.7,10.82,10.93,6.86,9.63,0,1,0,1,1,0,1,0,0
3967.21,559.91,8,35.0,0.59,0.38,0.5,0.0,0.73,0.74,0.75,0.54,0.68,12.77,10.21,13.51,0.0,13.09,3.01,3.84,2.56,2.98,0,0,1,0,1,0,1,1,1
3767.61,377.41,4,23.6,0.0,0.71,0.88,0.0,0.85,0.0,0.0,0.0,0.35,0.0,13.75,12.18,0.0,6.37,0.0,0.0,0.0,2.18,0,0,1,0,0,0,0,0,1
2265.98,220.96,3,13.8,0.0,0.89,0.0,0.51,0.0,0.0,0.44,0.0,0.0,0.0,11.22,0.0,12.64,0.0,0.0,3.12,0.0,0.0,0,0,0,1,0,0,1,0,0
4050.13,435.17,8,27.2,0.0,0.76,0.46,0.83,0.61,0.39,0.36,0.46,0.31,0.0,3.63,9.49,11.73,13.82,10.62,4.7,11.97,6.33,0,1,1,1,0,0,0,0,1
3953.16,377.9,6,23.6,0.4,0.38,0.67,0.0,0.0,0.73,0.44,0.8,0.0,6.13,12.0,8.52,0.0,0.0,10.18,11.14,12.64,0.0,1,0,1,0,0,0,1,1,0
4469.87,509.2,6,31.8,0.51,0.8,0.63,0.0,0.63,0.0,0.76,0.0,0.78,10.98,5.49,7.67,0.0,9.22,0.0,7.2,0.0,13.22,1,0,1,0,1,0,1,0,0
4716.73,543.81,8,34.0,0.75,0.47,0.58,0.4,0.0,0.52,0.56,0.67,0.86,7.95,2.29,6.2,8.18,0.0,3.23,9.2,12.43,11.87,1,1,0,0,0,1,1,1,0
2501.42,306.62,5,19.2,0.6,0.31,0.0,0.0,0.45,0.0,0.66,0.0,0.79,2.45,9.4,0.0,0.0,7.54,0.0,11.28,0.0,9.24,0,1,0,0,0,0,1,0,0
5030.25,614.75,9,38.4,0.32,0.67,0.68,0.81,0.58,0.53,0.76,0.37,0.66,5.69,9.88,8.84,9.88,7.45,6.14,6.86,2.03,9.33,0,1,1,0,1,0,0,1,0
395.97,152.34,2,9.5,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,2.71,0,0,0,0,0,0,0,0,1
795.01,103.68,2,6.5,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,0,0,0,0,0,0,0,0,0
1772.96,319.6,6,20.0,0.55,0.79,0.0,0.33,0.62,0.5,0.0,0.36,0.0,2.95,2.87,0.0,12.16,7.48,8.64,0.0,7.32,0.0,1,1,0,0,1,0,0,1,0
324.11,54.26,2,3.4,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0,0,0,0,0,0,0,0,1
1569.61,169.16,3,10.6,0.0,0.48,0.54,0.0,0.0,0.0,0.0,0.66,0.0,0.0,11.85,10.72,0.0,0.0,0.0,0.0,6.96,0.0,0,0,1,0,0,0,0,0,0
4665.71,654.13,7,40.9,0.0,0.79,0.74,0.66,0.85,0.55,0.86,0.55,0.0,0.0,2.11,12.0,4.2,9.08,6.05,5.92,12.5,0.0,0,1,0,0,1,1,1,1,0
4213.73,599.14,8,37.4,0.65,0.31,0.8,0.41,0.65,0.5,0.0,0.83,0.83,5.14,9.05,3.99,12.11,2.87,7.34,0.0,11.89,7.18,1,0,1,1,0,0,0,1,0
2949.23,349.88,6,21.9,0.0,0.65,0.4,0.0,0.34,0.57,0.0,0.79,0.56,0.0,5.8,10.07,0.0,11.38,5.4,0.0,8.77,12.5,0,0,1,0,1,1,0,1,1
2383.68,328.0,3,20.5,0.82,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.83,12.74,0.0,6.4,0.0,0.0,0.0,0.0,0.0,2.52,0,0,1,0,0,0,0,0,1
2304.26,239.76,3,15.0,0.84,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.33,8.47,0.0,0.0,0.0,0.0,11.25,0.0,0.0,8.76,1,0,0,0,0,1,0,0,0
4262.03,422.16,6,26.4,0.62,0.59,0.64,0.62,0.0,0.76,0.0,0.51,0.0,13.64,12.48,9.29,6.91,0.0,9.39,0.0,9.13,0.0,1,0,0,1,0,0,0,1,0
4604.31,553.37,7,34.6,0.0,0.82,0.66,0.55,0.0,0.67,0.31,0.66,0.85,0.0,9.5,6.69,11.45,0.0,7.48,2.44,6.17,9.53,0,0,1,0,0,0,1,1,1
162.78,45.95,1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0,0,0,0,0,0,0,1,0
3249.0,500.41,9,31.3,0.85,0.85,0.48,0.33,0.5,0.42,0.35,0.38,0.58,6.93,2.7,10.31,4.82,4.86,4.78,13.56,9.9,9.73,1,0,1,1,1,0,1,0,1
2202.31,291.97,5,18.2,0.55,0.0,0.0,0.0,0.44,0.44,0.0,0.7,0.69,6.36,0.0,0.0,0.0,2.62,2.29,0.0,8.69,11.31,0,0,0,0,0,1,0,1,0
3069.5,311.61,6,19.5,0.52,0.67,0.0,0.49,0.33,0.31,0.0,0.0,0.77,6.11,13.62,0.0,4.37,5.2,11.09,0.0,0.0,11.51,1,0,0,0,0,1,0,0,1
3502.0,298.86,4,18.7,0.0,0.0,0.0,0.42,0.0,0.75,0.58,0.0,0.78,0.0,0.0,0.0,13.64,0.0,13.02,12.13,0.0,9.69,0,0,0,0,0,1,1,0,0
5191.95,583.42,7,36.5,0.3,0.71,0.45,0.88,0.67,0.0,0.0,0.89,0.68,6.8,5.53,12.75,10.62,6.24,0.0,0.0,10.63,8.05,0,0,0,0,1,0,0,0,1
1231.87,95.16,1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0,0,0,0,0,0,0,1,0
4657.83,526.19,6,32.9,0.86,0.54,0.64,0.72,0.0,0.0,0.0,0.85,0.53,10.58,4.99,10.64,3.61,0.0,0.0,0.0,12.39,6.41,1,1,1,1,0,0,0,1,1
4210.76,415.88,6,26.0,0.73,0.0,0.73,0.0,0.35,0.45,0.0,0.82,0.52,13.25,0.0,8.57,0.0,11.98,11.2,0.0,8.12,10.36,1,0,1,0,0,1,0,1,0
2808.61,497.14,6,31.1,0.86,0.7,0.63,0.47,0.0,0.76,0.0,0.61,0.0,3.11,4.47,4.63,8.11,0.0,8.57,0.0,7.43,0.0,1,0,1,1,0,0,0,1,0
1278.53,102.09,2,6.4,0.0,0.42,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0.0,12.54,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
3304.38,305.79,3,19.1,0.0,0.0,0.0,0.79,0.65,0.83,0.0,0.0,0.0,0.0,0.0,0.0,10.82,9.91,11.34,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0
4557.01,597.78,9,37.4,0.64,0.43,0.35,0.74,0.7,0.77,0.39,0.87,0.34,7.52,11.82,8.19,3.67,7.52,3.85,6.89,13.21,3.12,0,1,0,1,1,1,1,0,1
3250.46,533.12,8,33.3,0.58,0.79,0.61,0.38,0.58,0.39,0.54,0.86,0.0,13.64,5.6,3.53,6.26,7.39,5.63,8.67,2.88,0.0,0,1,1,1,0,1,0,1,0
983.79,138.32,1,8.6,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3224.28,351.7,3,22.0,0.0,0.0,0.0,0.0,0.85,0.0,0.75,0.0,0.84,0.0,0.0,0.0,0.0,8.5,0.0,9.2,0.0,9.83,0,0,0,0,0,0,1,0,0
3709.89,386.84,6,24.2,0.85,0.32,0.68,0.47,0.0,0.44,0.0,0.0,0.69,10.3,9.57,7.01,13.12,0.0,11.68,0.0,0.0,8.51,1,1,1,1,0,0,0,0,0
1513.59,195.9,2,12.2,0.0,0.0,0.0,0.0,0.78,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,8.3,0.0,0.0,0,0,0,0,1,0,1,0,0
1535.0,212.17,4,13.3,0.0,0.55,0.0,0.0,0.56,0.45,0.62,0.0,0.0,0.0,5.59,0.0,0.0,6.91,10.92,6.84,0.0,0.0,0,1,0,0,0,1,1,0,0
426.26,30.73,1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,0,0,0,0,0,0,0,0,1
1233.28,118.3,3,7.4,0.0,0.41,0.0,0.0,0.0,0.59,0.0,0.39,0.0,0.0,8.38,0.0,0.0,0.0,10.55,0.0,12.45,0.0,0,0,0,0,0,0,0,1,0
5193.11,659.34,8,41.2,0.0,0.62,0.83,0.34,0.6,0.73,0.77,0.82,0.59,0.0,12.41,3.26,12.58,3.86,10.57,11.16,4.86,10.88,0,0,1,0,1,0,1,0,0
556.82,102.12,1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0,0,0,0,0,0,0,0,0
58.09,21.29,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0,0,0,0,0,0,0,0,0
974.8,101.15,1,6.3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1246.95,140.69,3,8.8,0.0,0.0,0.68,0.43,0.0,0.0,0.0,0.37,0.0,0.0,0.0,7.88,12.04,0.0,0.0,0.0,7.92,0.0,0,0,0,0,0,0,0,0,0
5076.31,442.03,7,27.6,0.45,0.64,0.59,0.8,0.61,0.0,0.4,0.6,0.0,12.84,12.09,11.91,11.34,11.91,0.0,5.57,12.09,0.0,1,0,0,1,1,0,0,1,0
316.11,125.97,1,7.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1133.71,157.05,3,9.8,0.33,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.68,5.19,0.0,0.0,0.0,0.0,0.0,11.79,0.0,4.49,1,0,0,0,0,0,0,0,0
3424.64,384.4,7,24.0,0.46,0.5,0.0,0.49,0.53,0.51,0.0,0.86,0.42,9.19,2.5,0.0,9.62,6.67,6.66,0.0,11.41,13.02,1,1,0,1,0,0,0,0,0
3650.92,447.44,6,28.0,0.66,0.33,0.55,0.0,0.0,0.53,0.81,0.0,0.85,3.07,3.38,8.22,0.0,0.0,11.96,4.55,0.0,13.68,1,1,1,0,0,0,0,0,1
4363.44,462.64,5,28.9,0.0,0.0,0.61,0.0,0.83,0.8,0.0,0.35,0.88,0.0,0.0,3.58,0.0,12.4,9.8,0.0,6.21,9.84,0,0,0,0,0,0,0,0,0
1142.0,267.61,3,16.7,0.73,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3.23,4.28,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0,0,0,0,0,0,0,0,1
3900.02,452.48,7,28.3,0.36,0.41,0.0,0.75,0.0,0.58,0.71,0.79,0.47,2.45,6.07,0.0,12.43,0.0,4.51,5.48,10.59,12.26,0,0,0,0,0,0,0,1,1
3136.11,558.86,6,34.9,0.0,0.0,0.69,0.82,0.76,0.0,0.47,0.73,0.81,0.0,0.0,5.6,6.12,4.03,0.0,5.96,9.55,3.18,0,0,0,1,1,0,0,1,1
2691.8,249.53,6,15.6,0.0,0.42,0.48,0.51,0.4,0.57,0.5,0.0,0.0,0.0,11.83,9.49,12.73,9.46,8.75,12.82,0.0,0.0,0,0,1,1,1,0,0,0,0
4118.84,584.71,6,36.5,0.89,0.0,0.67,0.84,0.0,0.0,0.84,0.69,0.41,6.22,0.0,6.46,2.85,0.0,0.0,9.29,13.04,3.5,0,0,1,0,0,0,0,1,0
726.81,111.56,2,7.0,0.51,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
4040.29,592.08,8,37.0,0.8,0.33,0.8,0.55,0.6,0.0,0.59,0.77,0.58,4.22,2.23,12.4,5.22,2.98,0.0,3.98,11.31,3.24,1,0,0,0,1,0,0,0,0
2240.53,257.66,5,16.1,0.0,0.31,0.0,0.0,0.35,0.7,0.4,0.77,0.0,0.0,5.02,0.0,0.0,9.91,5.6,6.68,12.16,0.0,0,0,0,0,1,0,0,1,0
1459.25,185.08,2,11.6,0.87,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,12.64,0.0,0.0,1,0,0,0,0,0,1,0,0
4994.81,586.22,9,36.6,0.5,0.72,0.64,0.39,0.46,0.49,0.83,0.64,0.65,13.16,9.21,5.83,13.8,6.4,5.68,4.76,13.44,9.76,0,1,1,1,0,1,0,0,0
4129.68,594.52,8,37.2,0.86,0.66,0.49,0.0,0.52,0.48,0.44,0.87,0.69,8.46,3.89,6.56,0.0,8.52,10.53,13.56,4.27,6.56,1,1,0,0,1,1,1,0,1
571.96,196.41,4,12.3,0.0,0.39,0.53,0.0,0.63,0.0,0.0,0.0,0.53,0.0,3.85,2.43,0.0,3.39,0.0,0.0,0.0,2.21,0,1,1,0,1,0,0,0,0
2867.03,350.81,6,21.9,0.82,0.39,0.0,0.78,0.37,0.0,0.55,0.0,0.31,6.29,13.06,0.0,10.76,11.53,0.0,4.09,0.0,4.82,1,0,0,0,1,0,1,0,1
4653.2,434.07,7,27.1,0.51,0.85,0.41,0.0,0.78,0.0,0.4,0.56,0.44,11.52,8.58,13.01,0.0,12.49,0.0,3.87,12.7,12.67,0,0,1,0,1,0,0,0,0
3050.65,531.38,7,33.2,0.78,0.63,0.85,0.51,0.82,0.42,0.39,0.0,0.0,6.27,5.18,8.69,2.69,4.57,3.76,3.82,0.0,0.0,0,1,0,0,0,1,0,0,0
386.54,118.46,2,7.4,0.51,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
701.84,64.09,2,4.0,0.38,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
4061.74,533.9,8,33.4,0.52,0.73,0.47,0.42,0.89,0.0,0.35,0.33,0.88,3.38,3.44,6.35,11.59,6.14,0.0,3.27,6.06,13.81,1,0,1,1,1,0,0,1,0
246.12,23.52,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0,0,0,0,0,0,0,0,0
5651.9,637.76,8,39.9,0.49,0.86,0.0,0.85,0.8,0.54,0.72,0.56,0.33,9.81,8.73,0.0,10.94,4.06,4.66,10.81,13.45,10.19,1,1,0,0,1,1,1,0,1
7635.08,760.48,9,47.5,0.69,0.64,0.82,0.75,0.4,0.43,0.74,0.87,0.71,11.07,4.55,8.15,10.8,8.15,3.21,11.52,12.93,12.36,0,0,0,1,0,1,0,1,0
1836.01,296.33,4,18.5,0.75,0.43,0.61,0.74,0.0,0.0,0.0,0.0,0.0,11.74,5.91,2.48,3.05,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0
2421.57,256.84,5,16.1,0.79,0.0,0.32,0.35,0.0,0.68,0.0,0.37,0.0,7.41,0.0,12.19,5.58,0.0,13.62,0.0,5.87,0.0,0,0,1,1,0,0,0,0,0
491.64,98.62,2,6.2,0.57,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
4690.94,765.17,9,47.8,0.46,0.65,0.86,0.43,0.75,0.49,0.87,0.8,0.73,8.01,2.18,5.1,2.49,2.42,4.99,6.79,9.53,10.57,0,0,1,1,0,0,1,0,1
1906.73,287.15,7,17.9,0.6,0.31,0.0,0.32,0.32,0.45,0.54,0.68,0.0,5.49,3.37,0.0,5.44,13.13,13.17,4.43,5.57,0.0,1,0,0,1,0,0,1,0,0
2305.87,205.45,3,12.8,0.47,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.84,4.55,0.0,0.0,10.64,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,0,0,0
2785.8,391.75,7,24.5,0.43,0.46,0.55,0.73,0.0,0.74,0.47,0.45,0.0,13.39,11.96,11.86,3.35,0.0,2.75,9.05,8.77,0.0,1,0,1,1,0,1,0,1,0
4863.86,640.74,9,40.0,0.87,0.8,0.79,0.37,0.41,0.34,0.65,0.64,0.58,9.31,5.89,3.47,5.95,12.52,5.28,8.95,6.51,13.3,1,0,0,0,1,1,1,1,1
3719.06,420.57,5,26.3,0.67,0.49,0.0,0.5,0.83,0.0,0.0,0.0,0.87,9.97,7.13,0.0,13.49,11.87,0.0,0.0,0.0,4.44,0,1,0,0,1,0,0,0,0
4430.37,534.72,5,33.4,0.7,0.0,0.76,0.87,0.79,0.0,0.74,0.0,0.0,5.72,0.0,7.73,8.0,9.47,0.0,10.19,0.0,0.0,0,0,1,0,0,0,0,0,0
3756.5,372.81,6,23.3,0.49,0.49,0.59,0.6,0.0,0.64,0.71,0.0,0.0,11.69,12.34,9.84,8.69,0.0,10.75,8.82,0.0,0.0,1,1,0,0,0,1,1,0,0
4817.7,569.71,7,35.6,0.0,0.82,0.69,0.63,0.38,0.74,0.64,0.75,0.0,0.0,9.11,5.83,6.65,7.46,12.79,13.75,3.34,0.0,0,0,0,0,1,0,0,0,0
271.48,50.77,2,3.2,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,1,0,0,0,0,0,0,0,0
3745.59,448.24,8,28.0,0.34,0.31,0.8,0.52,0.54,0.54,0.66,0.61,0.0,3.93,12.74,7.05,9.71,7.57,11.51,5.35,11.49,0.0,1,1,1,0,0,0,1,1,0
4017.3,428.35,5,26.8,0.0,0.84,0.55,0.69,0.58,0.0,0.0,0.77,0.0,0.0,6.98,5.16,10.51,8.49,0.0,0.0,13.93,0.0,0,0,0,1,0,0,0,1,0
5096.59,527.42,6,33.0,0.79,0.0,0.46,0.0,0.62,0.69,0.68,0.0,0.89,9.06,0.0,10.67,0.0,9.91,13.26,6.72,0.0,9.31,1,0,1,0,1,1,0,0,1
4986.93,655.01,7,40.9,0.0,0.73,0.73,0.81,0.7,0.0,0.54,0.86,0.67,0.0,3.92,11.61,2.96,4.7,0.0,5.78,10.79,13.16,0,1,1,0,0,0,1,0,1
5642.82,676.47,9,42.3,0.81,0.4,0.78,0.35,0.43,0.74,0.49,0.74,0.86,7.0,5.49,6.72,12.8,6.27,10.77,9.75,7.02,9.99,0,0,1,0,1,1,1,1,1
886.66,150.94,2,9.4,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,3.73,0.0,0,0,0,0,0,1,0,1,0
619.98,84.3,3,5.3,0.0,0.0,0.45,0.0,0.0,0.0,0.35,0.39,0.0,0.0,0.0,4.06,0.0,0.0,0.0,8.48,10.8,0.0,0,0,0,0,0,0,0,1,0
1625.95,201.19,6,12.6,0.39,0.33,0.4,0.33,0.7,0.33,0.0,0.0,0.0,11.3,8.95,6.27,5.76,7.68,9.54,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
561.66,121.01,1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0,0,0,0,0,0,0,0,0
541.08,73.88,1,4.6,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1612.06,275.16,3,17.2,0.0,0.0,0.0,0.0,0.71,0.0,0.52,0.88,0.0,0.0,0.0,0.0,0.0,7.65,0.0,7.0,4.29,0.0,0,0,0,0,1,0,0,1,0
2000.38,273.35,4,17.1,0.0,0.6,0.0,0.56,0.0,0.0,0.0,0.41,0.83,0.0,7.53,0.0,2.39,0.0,0.0,0.0,11.33,8.41,0,1,0,1,0,0,0,1,0
208.24,18.04,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0,0,0,0,0,0,0,0,0
2211.9,302.6,5,18.9,0.6,0.41,0.0,0.46,0.0,0.0,0.78,0.6,0.0,13.16,12.1,0.0,6.77,0.0,0.0,5.29,2.88,0.0,0,0,0,1,0,0,0,0,0
634.91,96.39,1,6.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
671.44,87.68,2,5.5,0.0,0.0,0.53,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,11.39,0.0,2.75,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
4049.78,494.51,7,30.9,0.8,0.5,0.77,0.0,0.34,0.37,0.5,0.0,0.89,8.85,10.5,3.78,0.0,8.29,8.66,6.4,0.0,10.69,0,1,1,0,1,0,1,0,0
2442.08,407.38,6,25.5,0.64,0.72,0.39,0.67,0.0,0.0,0.52,0.7,0.0,4.43,2.98,2.97,5.89,0.0,0.0,4.47,12.48,0.0,1,0,0,0,0,0,1,1,0
1289.49,175.07,5,10.9,0.42,0.0,0.35,0.0,0.58,0.41,0.42,0.0,0.0,4.08,0.0,5.09,0.0,5.54,11.53,11.68,0.0,0.0,0,0,1,0,1,1,0,0,0
1258.56,152.73,3,9.5,0.0,0.7,0.45,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.9,12.59,0.0,0.0,0.0,0.0,3.68,0.0,0,0,0,0,0,0,0,0,0
897.93,186.15,4,11.6,0.0,0.0,0.83,0.33,0.0,0.0,0.32,0.38,0.0,0.0,0.0,3.33,2.34,0.0,0.0,5.27,13.3,0.0,0,0,1,1,0,0,0,0,0
2141.29,189.56,3,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.87,0.32,0.0,0.0,0.0,0.0,0.0,0.0,6.7,13.26,6.6,0,0,0,0,0,0,0,0,0
2580.53,338.97,4,21.2,0.0,0.0,0.77,0.75,0.68,0.0,0.54,0.0,0.0,0.0,0.0,8.88,11.7,3.92,0.0,2.81,0.0,0.0,0,0,1,1,0,0,1,0,0
